"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2008-11-09","terminal","addon","site 90","urban","Edmonton","GEC",2,-2478,763,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 90","urban","Edmonton","GEC",1,4702,-74,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 90","urban","Edmonton","GEC",1,8064,325,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 32","urban","Edmonton","GEC",2,-9459,744,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 32","urban","Edmonton","GEC",1,3821,-232,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 32","urban","Edmonton","GEC",1,1017,-401,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 91","urban","Calgary","Regular",2,-2415,-411,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 91","urban","Calgary","Regular",1,-9354,210,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 91","urban","Calgary","Regular",2,2867,-389,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 92","rural","Airdrie","Regular",2,-7099,59,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 92","rural","Airdrie","Regular",2,-1513,-400,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 92","rural","Airdrie","Regular",1,11329,381,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 47","rural","Vegreville","Regular",1,4219,-273,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 47","rural","Vegreville","Regular",1,4976,256,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 47","rural","Vegreville","Regular",2,-8385,-604,"1 | 5 | 10",39
"2008-11-16","terminal","addon","site 36","urban","Edmonton","GEC",2,-3534,-636,"1 | 5 | 10",13
"2008-11-16","terminal","addon","site 36","urban","Edmonton","GEC",1,-7810,-350,"1 | 5 | 10",26
"2008-11-16","terminal","addon","site 36","urban","Edmonton","GEC",2,9452,713,"1 | 5 | 10",39
"2008-11-23","site","addon","site 93","urban","Grande Prairie","Regular",1,10146,849,"1 | 5 | 10",13
"2008-11-23","site","addon","site 93","urban","Grande Prairie","Regular",2,9134,225,"1 | 5 | 10",26
"2008-11-23","site","addon","site 93","urban","Grande Prairie","Regular",1,-7380,693,"1 | 5 | 10",39
"2008-11-23","site","addon","site 94","rural","Bon Accord","Regular",1,2364,585,"1 | 5 | 10",13
"2008-11-23","site","addon","site 94","rural","Bon Accord","Regular",1,8001,-494,"1 | 5 | 10",26
"2008-11-23","site","addon","site 94","rural","Bon Accord","Regular",1,-5886,630,"1 | 5 | 10",39
"2008-11-23","terminal","removal","site 15","urban","Medicine Hat","Regular",2,10476,-631,"1 | 5 | 10",13
"2008-11-23","terminal","removal","site 15","urban","Medicine Hat","Regular",1,7834,-541,"1 | 5 | 10",26
"2008-11-23","terminal","removal","site 15","urban","Medicine Hat","Regular",2,-2155,-155,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 95","rural","Airdrie","Regular",2,-6792,-674,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 95","rural","Airdrie","Regular",1,6033,105,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 95","rural","Airdrie","Regular",2,-582,554,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 96","urban","Calgary","Regular",1,6050,-604,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 96","urban","Calgary","Regular",1,1051,-46,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 96","urban","Calgary","Regular",2,11448,215,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 97","rural","Gibbons","Regular",2,10327,63,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 97","rural","Gibbons","Regular",2,7364,908,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 97","rural","Gibbons","Regular",1,-7265,737,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 98","urban","Calgary","GEC",2,10927,-439,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 98","urban","Calgary","GEC",2,-922,866,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 98","urban","Calgary","GEC",1,1139,159,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 99","urban","Edmonton","Regular",2,-7817,741,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 99","urban","Edmonton","Regular",2,-425,-225,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 99","urban","Edmonton","Regular",1,7637,-469,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 34","urban","Edmonton","Regular",1,9800,103,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 34","urban","Edmonton","Regular",1,-2415,377,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 34","urban","Edmonton","Regular",1,-2731,-641,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 100","urban","Edmonton","Regular",1,-7499,117,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 100","urban","Edmonton","Regular",2,11573,764,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 100","urban","Edmonton","Regular",2,-4386,-582,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 101","rural","Taber","Regular",2,2170,763,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 101","rural","Taber","Regular",2,5384,-485,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 101","rural","Taber","Regular",2,7357,325,"1 | 5 | 10",39
"2008-12-07","terminal","addon","site 102","urban","Edmonton","GEC",1,-8735,433,"1 | 5 | 10",13
"2008-12-07","terminal","addon","site 102","urban","Edmonton","GEC",1,1668,-572,"1 | 5 | 10",26
"2008-12-07","terminal","addon","site 102","urban","Edmonton","GEC",2,8041,630,"1 | 5 | 10",39
"2008-12-07","terminal","addon","site 103","urban","Edmonton","Regular",1,5694,22,"1 | 5 | 10",13
"2008-12-07","terminal","addon","site 103","urban","Edmonton","Regular",2,-2398,-673,"1 | 5 | 10",26
"2008-12-07","terminal","addon","site 103","urban","Edmonton","Regular",1,-9234,-418,"1 | 5 | 10",39
"2009-01-04","site","addon","site 104","rural","Strathmore","Regular",1,656,283,"1 | 5 | 10",13
"2009-01-04","site","addon","site 104","rural","Strathmore","Regular",1,8195,672,"1 | 5 | 10",26
"2009-01-04","site","addon","site 104","rural","Strathmore","Regular",2,5928,809,"1 | 5 | 10",39
"2009-01-18","terminal","removal","site 105","rural","Duchess","Regular",2,-6576,-288,"1 | 5 | 10",13
"2009-01-18","terminal","removal","site 105","rural","Duchess","Regular",2,3065,-670,"1 | 5 | 10",26
"2009-01-18","terminal","removal","site 105","rural","Duchess","Regular",1,9573,-477,"1 | 5 | 10",39
"2009-01-25","site","addon","site 106","rural","Stettler","Regular",2,-9591,313,"1 | 5 | 10",13
"2009-01-25","site","addon","site 106","rural","Stettler","Regular",1,6725,551,"1 | 5 | 10",26
"2009-01-25","site","addon","site 106","rural","Stettler","Regular",1,-7264,379,"1 | 5 | 10",39
"2009-02-15","site","addon","site 107","urban","Calgary","Regular",1,11100,-306,"1 | 5 | 10",13
"2009-02-15","site","addon","site 107","urban","Calgary","Regular",2,11891,791,"1 | 5 | 10",26
"2009-02-15","site","addon","site 107","urban","Calgary","Regular",1,9712,-692,"1 | 5 | 10",39
"2009-02-15","terminal","removal","site 108","urban","Edmonton","Regular",2,5391,700,"1 | 5 | 10",13
"2009-02-15","terminal","removal","site 108","urban","Edmonton","Regular",1,6848,53,"1 | 5 | 10",26
"2009-02-15","terminal","removal","site 108","urban","Edmonton","Regular",1,-9946,628,"1 | 5 | 10",39
"2009-02-15","terminal","removal","site 109","rural","Trochu","Regular",1,9112,-116,"1 | 5 | 10",13
"2009-02-15","terminal","removal","site 109","rural","Trochu","Regular",1,-8578,-467,"1 | 5 | 10",26
"2009-02-15","terminal","removal","site 109","rural","Trochu","Regular",2,8868,340,"1 | 5 | 10",39
"2009-02-22","site","addon","site 110","rural","Drumheller","Regular",2,-9446,-349,"1 | 5 | 10",13
"2009-02-22","site","addon","site 110","rural","Drumheller","Regular",2,-7359,-239,"1 | 5 | 10",26
"2009-02-22","site","addon","site 110","rural","Drumheller","Regular",2,6314,94,"1 | 5 | 10",39
"2009-02-22","site","addon","site 111","rural","Ponoka","Regular",1,-3759,-656,"1 | 5 | 10",13
"2009-02-22","site","addon","site 111","rural","Ponoka","Regular",1,-2527,-268,"1 | 5 | 10",26
"2009-02-22","site","addon","site 111","rural","Ponoka","Regular",2,-7405,806,"1 | 5 | 10",39
"2009-02-22","terminal","addon","site 112","urban","Calgary","Regular",2,684,-193,"1 | 5 | 10",13
"2009-02-22","terminal","addon","site 112","urban","Calgary","Regular",2,-1335,-616,"1 | 5 | 10",26
"2009-02-22","terminal","addon","site 112","urban","Calgary","Regular",2,5624,818,"1 | 5 | 10",39
"2009-02-22","terminal","addon","site 73","urban","Medicine Hat","Regular",2,-2484,-188,"1 | 5 | 10",13
"2009-02-22","terminal","addon","site 73","urban","Medicine Hat","Regular",2,11652,-387,"1 | 5 | 10",26
"2009-02-22","terminal","addon","site 73","urban","Medicine Hat","Regular",1,7508,-330,"1 | 5 | 10",39
"2009-02-22","site","addon","site 113","rural","Rycroft","Regular",1,-4674,789,"1 | 5 | 10",13
"2009-02-22","site","addon","site 113","rural","Rycroft","Regular",1,11658,-83,"1 | 5 | 10",26
"2009-02-22","site","addon","site 113","rural","Rycroft","Regular",1,4,646,"1 | 5 | 10",39
"2009-03-01","site","addon","site 114","rural","Taber","Regular",1,4598,192,"1 | 5 | 10",13
"2009-03-01","site","addon","site 114","rural","Taber","Regular",2,4510,862,"1 | 5 | 10",26
"2009-03-01","site","addon","site 114","rural","Taber","Regular",2,-142,21,"1 | 5 | 10",39
"2009-03-01","site","addon","site 115","urban","Edmonton","Regular",2,7412,-322,"1 | 5 | 10",13
"2009-03-01","site","addon","site 115","urban","Edmonton","Regular",2,6077,754,"1 | 5 | 10",26
"2009-03-01","site","addon","site 115","urban","Edmonton","Regular",2,-7902,399,"1 | 5 | 10",39
"2009-03-01","terminal","addon","site 56","rural","St. Paul","GEC",1,3492,206,"1 | 5 | 10",13
"2009-03-01","terminal","addon","site 56","rural","St. Paul","GEC",2,11045,-593,"1 | 5 | 10",26
"2009-03-01","terminal","addon","site 56","rural","St. Paul","GEC",1,4706,-648,"1 | 5 | 10",39
"2009-03-08","site","addon","site 116","urban","Edmonton","Regular",2,2826,-225,"1 | 5 | 10",13
"2009-03-08","site","addon","site 116","urban","Edmonton","Regular",1,2233,400,"1 | 5 | 10",26
"2009-03-08","site","addon","site 116","urban","Edmonton","Regular",1,11454,151,"1 | 5 | 10",39
"2009-03-08","terminal","addon","site 117","rural","Lloydminster","GEC",1,95,-437,"1 | 5 | 10",13
"2009-03-08","terminal","addon","site 117","rural","Lloydminster","GEC",2,7524,321,"1 | 5 | 10",26
"2009-03-08","terminal","addon","site 117","rural","Lloydminster","GEC",2,6536,-369,"1 | 5 | 10",39
"2009-03-15","terminal","removal","site 79","urban","Red Deer","Regular",1,11738,154,"1 | 5 | 10",13
"2009-03-15","terminal","removal","site 79","urban","Red Deer","Regular",2,6525,413,"1 | 5 | 10",26
"2009-03-15","terminal","removal","site 79","urban","Red Deer","Regular",2,9780,81,"1 | 5 | 10",39
"2009-03-29","terminal","addon","site 118","rural","Sherwood Park","Regular",1,2694,236,"1 | 5 | 10",13
"2009-03-29","terminal","addon","site 118","rural","Sherwood Park","Regular",2,-9577,-313,"1 | 5 | 10",26
"2009-03-29","terminal","addon","site 118","rural","Sherwood Park","Regular",1,6642,-684,"1 | 5 | 10",39
"2009-03-29","site","addon","site 119","rural","High River","Regular",2,-6322,-205,"1 | 5 | 10",13
"2009-03-29","site","addon","site 119","rural","High River","Regular",1,-8328,693,"1 | 5 | 10",26
"2009-03-29","site","addon","site 119","rural","High River","Regular",1,-8613,-728,"1 | 5 | 10",39
"2009-04-05","terminal","addon","site 120","rural","Ponoka","GEC",2,6837,98,"1 | 5 | 10",13
"2009-04-05","terminal","addon","site 120","rural","Ponoka","GEC",2,-5659,-436,"1 | 5 | 10",26
"2009-04-05","terminal","addon","site 120","rural","Ponoka","GEC",2,6299,427,"1 | 5 | 10",39
"2009-04-12","site","addon","site 121","urban","Camrose","Regular",2,10862,634,"1 | 5 | 10",13
"2009-04-12","site","addon","site 121","urban","Camrose","Regular",1,-5009,-434,"1 | 5 | 10",26
"2009-04-12","site","addon","site 121","urban","Camrose","Regular",2,2470,-509,"1 | 5 | 10",39
"2009-04-19","site","addon","site 122","urban","Medicine Hat","Regular",1,3044,-93,"1 | 5 | 10",13
"2009-04-19","site","addon","site 122","urban","Medicine Hat","Regular",1,449,-69,"1 | 5 | 10",26
"2009-04-19","site","addon","site 122","urban","Medicine Hat","Regular",1,-2788,-509,"1 | 5 | 10",39
"2009-04-19","site","addon","site 123","rural","Grande Cache","Regular",1,7692,873,"1 | 5 | 10",13
"2009-04-19","site","addon","site 123","rural","Grande Cache","Regular",2,5265,746,"1 | 5 | 10",26
"2009-04-19","site","addon","site 123","rural","Grande Cache","Regular",1,-2709,496,"1 | 5 | 10",39
"2009-05-03","terminal","addon","site 124","urban","Edmonton","Regular",2,-7636,257,"1 | 5 | 10",13
"2009-05-03","terminal","addon","site 124","urban","Edmonton","Regular",2,-2777,593,"1 | 5 | 10",26
"2009-05-03","terminal","addon","site 124","urban","Edmonton","Regular",2,-8108,-73,"1 | 5 | 10",39
"2009-05-31","terminal","addon","site 125","rural","Airdrie","GEC",1,2554,-90,"1 | 5 | 10",13
"2009-05-31","terminal","addon","site 125","rural","Airdrie","GEC",1,-6946,355,"1 | 5 | 10",26
"2009-05-31","terminal","addon","site 125","rural","Airdrie","GEC",1,-2281,-361,"1 | 5 | 10",39
"2009-05-31","site","addon","site 126","urban","Camrose","Casino",1,3043,256,"1 | 5 | 10",13
"2009-05-31","site","addon","site 126","urban","Camrose","Casino",1,11865,753,"1 | 5 | 10",26
"2009-05-31","site","addon","site 126","urban","Camrose","Casino",2,9360,848,"1 | 5 | 10",39
"2009-05-31","site","addon","site 127","rural","Sherwood Park","Regular",2,5577,227,"1 | 5 | 10",13
"2009-05-31","site","addon","site 127","rural","Sherwood Park","Regular",1,-3664,-169,"1 | 5 | 10",26
"2009-05-31","site","addon","site 127","rural","Sherwood Park","Regular",1,8810,43,"1 | 5 | 10",39
"2009-06-14","site","addon","site 128","urban","Medicine Hat","Regular",1,-7789,-633,"1 | 5 | 10",13
"2009-06-14","site","addon","site 128","urban","Medicine Hat","Regular",1,630,615,"1 | 5 | 10",26
"2009-06-14","site","addon","site 128","urban","Medicine Hat","Regular",1,-3636,511,"1 | 5 | 10",39
"2009-07-05","site","addon","site 129","urban","Edmonton","Casino",2,-1654,225,"1 | 5 | 10",13
"2009-07-05","site","addon","site 129","urban","Edmonton","Casino",2,1856,-315,"1 | 5 | 10",26
"2009-07-05","site","addon","site 129","urban","Edmonton","Casino",1,-4901,-474,"1 | 5 | 10",39
"2009-07-05","site","addon","site 130","rural","New Sarepta","Regular",2,10235,-404,"1 | 5 | 10",13
"2009-07-05","site","addon","site 130","rural","New Sarepta","Regular",1,-8628,-154,"1 | 5 | 10",26
"2009-07-05","site","addon","site 130","rural","New Sarepta","Regular",2,6649,9,"1 | 5 | 10",39
"2009-07-05","site","addon","site 131","rural","High Level","Regular",2,7580,-729,"1 | 5 | 10",13
"2009-07-05","site","addon","site 131","rural","High Level","Regular",2,11702,-64,"1 | 5 | 10",26
"2009-07-05","site","addon","site 131","rural","High Level","Regular",1,7145,826,"1 | 5 | 10",39
"2009-07-12","site","addon","site 132","rural","Stettler","Regular",2,7956,-174,"1 | 5 | 10",13
"2009-07-12","site","addon","site 132","rural","Stettler","Regular",1,8309,737,"1 | 5 | 10",26
"2009-07-12","site","addon","site 132","rural","Stettler","Regular",1,5785,-224,"1 | 5 | 10",39
"2009-07-19","site","addon","site 133","urban","Grande Prairie","Regular",1,818,-250,"1 | 5 | 10",13
"2009-07-19","site","addon","site 133","urban","Grande Prairie","Regular",2,2581,-256,"1 | 5 | 10",26
"2009-07-19","site","addon","site 133","urban","Grande Prairie","Regular",2,11689,715,"1 | 5 | 10",39
"2009-07-19","site","addon","site 134","urban","Medicine Hat","Regular",2,-4868,698,"1 | 5 | 10",13
"2009-07-19","site","addon","site 134","urban","Medicine Hat","Regular",2,11990,570,"1 | 5 | 10",26
"2009-07-19","site","addon","site 134","urban","Medicine Hat","Regular",2,-6639,-548,"1 | 5 | 10",39
"2009-07-26","terminal","addon","site 36","urban","Edmonton","GEC",1,10649,-167,"1 | 5 | 10",13
"2009-07-26","terminal","addon","site 36","urban","Edmonton","GEC",2,10629,621,"1 | 5 | 10",26
"2009-07-26","terminal","addon","site 36","urban","Edmonton","GEC",2,-541,-74,"1 | 5 | 10",39
"2009-08-02","site","addon","site 135","urban","Lethbridge","Regular",2,-7221,593,"1 | 5 | 10",13
"2009-08-02","site","addon","site 135","urban","Lethbridge","Regular",1,-969,-662,"1 | 5 | 10",26
"2009-08-02","site","addon","site 135","urban","Lethbridge","Regular",1,-180,-734,"1 | 5 | 10",39
"2009-08-09","terminal","addon","site 37","rural","Boyle","Regular",1,-7713,-283,"1 | 5 | 10",13
"2009-08-09","terminal","addon","site 37","rural","Boyle","Regular",1,4862,305,"1 | 5 | 10",26
"2009-08-09","terminal","addon","site 37","rural","Boyle","Regular",2,5709,-382,"1 | 5 | 10",39
"2009-08-09","terminal","addon","site 68","rural","Stettler","Regular",1,-3620,238,"1 | 5 | 10",13
"2009-08-09","terminal","addon","site 68","rural","Stettler","Regular",1,-4219,-249,"1 | 5 | 10",26
"2009-08-09","terminal","addon","site 68","rural","Stettler","Regular",2,2392,657,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 136","urban","Edmonton","Regular",1,-9762,756,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 136","urban","Edmonton","Regular",1,712,8,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 136","urban","Edmonton","Regular",2,-6375,-365,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 137","rural","Lloydminster","GEC",1,8361,-191,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 137","rural","Lloydminster","GEC",1,6734,-502,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 137","rural","Lloydminster","GEC",2,1763,-667,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 138","urban","Edmonton","Regular",2,-9893,-466,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 138","urban","Edmonton","Regular",2,-2811,227,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 138","urban","Edmonton","Regular",1,-3699,-22,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 43","urban","Lethbridge","GEC",1,-1960,537,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 43","urban","Lethbridge","GEC",1,3874,585,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 43","urban","Lethbridge","GEC",1,-2728,682,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 139","urban","Edmonton","Regular",1,-272,-270,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 139","urban","Edmonton","Regular",2,11993,24,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 139","urban","Edmonton","Regular",2,7210,741,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 33","urban","Edmonton","GEC",1,10463,183,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 33","urban","Edmonton","GEC",1,7896,191,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 33","urban","Edmonton","GEC",1,-7736,366,"1 | 5 | 10",39
"2009-08-23","terminal","removal","site 4","urban","Calgary","Regular",2,-5834,399,"1 | 5 | 10",13
"2009-08-23","terminal","removal","site 4","urban","Calgary","Regular",1,7548,53,"1 | 5 | 10",26
"2009-08-23","terminal","removal","site 4","urban","Calgary","Regular",2,8512,141,"1 | 5 | 10",39
"2009-08-23","terminal","removal","site 140","urban","Whitecourt","Regular",1,1470,63,"1 | 5 | 10",13
"2009-08-23","terminal","removal","site 140","urban","Whitecourt","Regular",1,7818,-476,"1 | 5 | 10",26
