"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2008-11-09","terminal","addon","site 90","urban","Edmonton","GEC",2,-8779,438,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 90","urban","Edmonton","GEC",2,-769,317,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 90","urban","Edmonton","GEC",1,-186,121,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 32","urban","Edmonton","GEC",2,-1454,-688,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 32","urban","Edmonton","GEC",2,-7629,-198,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 32","urban","Edmonton","GEC",1,-7407,749,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 91","urban","Calgary","Regular",2,3396,516,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 91","urban","Calgary","Regular",2,9983,495,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 91","urban","Calgary","Regular",2,-3826,441,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 92","rural","Airdrie","Regular",2,10057,-102,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 92","rural","Airdrie","Regular",1,-2906,-252,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 92","rural","Airdrie","Regular",2,-9016,-182,"1 | 5 | 10",39
"2008-11-09","terminal","addon","site 47","rural","Vegreville","Regular",2,-7877,105,"1 | 5 | 10",13
"2008-11-09","terminal","addon","site 47","rural","Vegreville","Regular",1,8000,-600,"1 | 5 | 10",26
"2008-11-09","terminal","addon","site 47","rural","Vegreville","Regular",1,10465,367,"1 | 5 | 10",39
"2008-11-16","terminal","addon","site 36","urban","Edmonton","GEC",2,5700,525,"1 | 5 | 10",13
"2008-11-16","terminal","addon","site 36","urban","Edmonton","GEC",1,-978,-463,"1 | 5 | 10",26
"2008-11-16","terminal","addon","site 36","urban","Edmonton","GEC",1,2235,271,"1 | 5 | 10",39
"2008-11-23","site","addon","site 93","urban","Grande Prairie","Regular",1,8060,804,"1 | 5 | 10",13
"2008-11-23","site","addon","site 93","urban","Grande Prairie","Regular",2,412,-268,"1 | 5 | 10",26
"2008-11-23","site","addon","site 93","urban","Grande Prairie","Regular",1,11108,128,"1 | 5 | 10",39
"2008-11-23","site","addon","site 94","rural","Bon Accord","Regular",2,-6431,255,"1 | 5 | 10",13
"2008-11-23","site","addon","site 94","rural","Bon Accord","Regular",1,-2681,-187,"1 | 5 | 10",26
"2008-11-23","site","addon","site 94","rural","Bon Accord","Regular",2,4113,-384,"1 | 5 | 10",39
"2008-11-23","terminal","removal","site 15","urban","Medicine Hat","Regular",2,-6262,879,"1 | 5 | 10",13
"2008-11-23","terminal","removal","site 15","urban","Medicine Hat","Regular",1,1950,-633,"1 | 5 | 10",26
"2008-11-23","terminal","removal","site 15","urban","Medicine Hat","Regular",2,-5209,222,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 95","rural","Airdrie","Regular",1,641,-260,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 95","rural","Airdrie","Regular",2,-5041,817,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 95","rural","Airdrie","Regular",2,6438,-349,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 96","urban","Calgary","Regular",1,-2498,562,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 96","urban","Calgary","Regular",1,-9921,-90,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 96","urban","Calgary","Regular",1,-6786,471,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 97","rural","Gibbons","Regular",1,-112,666,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 97","rural","Gibbons","Regular",1,-7226,-57,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 97","rural","Gibbons","Regular",2,-9416,867,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 98","urban","Calgary","GEC",1,2586,812,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 98","urban","Calgary","GEC",2,4257,-284,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 98","urban","Calgary","GEC",2,10938,-9,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 99","urban","Edmonton","Regular",1,-2449,809,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 99","urban","Edmonton","Regular",2,234,-317,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 99","urban","Edmonton","Regular",2,5849,411,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 34","urban","Edmonton","Regular",1,4039,495,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 34","urban","Edmonton","Regular",2,8745,704,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 34","urban","Edmonton","Regular",1,-2614,379,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 100","urban","Edmonton","Regular",1,3598,-610,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 100","urban","Edmonton","Regular",2,5749,63,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 100","urban","Edmonton","Regular",1,8038,208,"1 | 5 | 10",39
"2008-11-30","terminal","addon","site 101","rural","Taber","Regular",1,-6505,773,"1 | 5 | 10",13
"2008-11-30","terminal","addon","site 101","rural","Taber","Regular",1,10860,659,"1 | 5 | 10",26
"2008-11-30","terminal","addon","site 101","rural","Taber","Regular",1,-9802,665,"1 | 5 | 10",39
"2008-12-07","terminal","addon","site 102","urban","Edmonton","GEC",2,2515,310,"1 | 5 | 10",13
"2008-12-07","terminal","addon","site 102","urban","Edmonton","GEC",1,25,587,"1 | 5 | 10",26
"2008-12-07","terminal","addon","site 102","urban","Edmonton","GEC",1,-4667,-133,"1 | 5 | 10",39
"2008-12-07","terminal","addon","site 103","urban","Edmonton","Regular",2,6428,-483,"1 | 5 | 10",13
"2008-12-07","terminal","addon","site 103","urban","Edmonton","Regular",1,1071,-592,"1 | 5 | 10",26
"2008-12-07","terminal","addon","site 103","urban","Edmonton","Regular",1,6243,-335,"1 | 5 | 10",39
"2009-01-04","site","addon","site 104","rural","Strathmore","Regular",2,-668,319,"1 | 5 | 10",13
"2009-01-04","site","addon","site 104","rural","Strathmore","Regular",2,2906,215,"1 | 5 | 10",26
"2009-01-04","site","addon","site 104","rural","Strathmore","Regular",1,-1410,43,"1 | 5 | 10",39
"2009-01-18","terminal","removal","site 105","rural","Duchess","Regular",1,-1784,346,"1 | 5 | 10",13
"2009-01-18","terminal","removal","site 105","rural","Duchess","Regular",1,11437,-684,"1 | 5 | 10",26
"2009-01-18","terminal","removal","site 105","rural","Duchess","Regular",2,-3926,858,"1 | 5 | 10",39
"2009-01-25","site","addon","site 106","rural","Stettler","Regular",1,3450,248,"1 | 5 | 10",13
"2009-01-25","site","addon","site 106","rural","Stettler","Regular",1,-904,-378,"1 | 5 | 10",26
"2009-01-25","site","addon","site 106","rural","Stettler","Regular",2,32,-331,"1 | 5 | 10",39
"2009-02-15","site","addon","site 107","urban","Calgary","Regular",1,7444,-136,"1 | 5 | 10",13
"2009-02-15","site","addon","site 107","urban","Calgary","Regular",1,11258,-712,"1 | 5 | 10",26
"2009-02-15","site","addon","site 107","urban","Calgary","Regular",2,1014,-560,"1 | 5 | 10",39
"2009-02-15","terminal","removal","site 108","urban","Edmonton","Regular",1,-2298,363,"1 | 5 | 10",13
"2009-02-15","terminal","removal","site 108","urban","Edmonton","Regular",1,4096,651,"1 | 5 | 10",26
"2009-02-15","terminal","removal","site 108","urban","Edmonton","Regular",2,-8345,-746,"1 | 5 | 10",39
"2009-02-15","terminal","removal","site 109","rural","Trochu","Regular",2,-6305,-623,"1 | 5 | 10",13
"2009-02-15","terminal","removal","site 109","rural","Trochu","Regular",2,10041,756,"1 | 5 | 10",26
"2009-02-15","terminal","removal","site 109","rural","Trochu","Regular",1,8561,-408,"1 | 5 | 10",39
"2009-02-22","site","addon","site 110","rural","Drumheller","Regular",1,-8549,265,"1 | 5 | 10",13
"2009-02-22","site","addon","site 110","rural","Drumheller","Regular",2,-3331,242,"1 | 5 | 10",26
"2009-02-22","site","addon","site 110","rural","Drumheller","Regular",2,-7587,485,"1 | 5 | 10",39
"2009-02-22","site","addon","site 111","rural","Ponoka","Regular",1,8446,796,"1 | 5 | 10",13
"2009-02-22","site","addon","site 111","rural","Ponoka","Regular",1,-4584,-400,"1 | 5 | 10",26
"2009-02-22","site","addon","site 111","rural","Ponoka","Regular",2,3632,876,"1 | 5 | 10",39
"2009-02-22","terminal","addon","site 112","urban","Calgary","Regular",1,2111,-560,"1 | 5 | 10",13
"2009-02-22","terminal","addon","site 112","urban","Calgary","Regular",2,-6817,477,"1 | 5 | 10",26
"2009-02-22","terminal","addon","site 112","urban","Calgary","Regular",2,4914,365,"1 | 5 | 10",39
"2009-02-22","terminal","addon","site 73","urban","Medicine Hat","Regular",2,-4807,186,"1 | 5 | 10",13
"2009-02-22","terminal","addon","site 73","urban","Medicine Hat","Regular",1,7145,-618,"1 | 5 | 10",26
"2009-02-22","terminal","addon","site 73","urban","Medicine Hat","Regular",2,-4188,107,"1 | 5 | 10",39
"2009-02-22","site","addon","site 113","rural","Rycroft","Regular",1,2946,-597,"1 | 5 | 10",13
"2009-02-22","site","addon","site 113","rural","Rycroft","Regular",2,6079,909,"1 | 5 | 10",26
"2009-02-22","site","addon","site 113","rural","Rycroft","Regular",2,-1980,862,"1 | 5 | 10",39
"2009-03-01","site","addon","site 114","rural","Taber","Regular",1,-6081,0,"1 | 5 | 10",13
"2009-03-01","site","addon","site 114","rural","Taber","Regular",1,-8620,98,"1 | 5 | 10",26
"2009-03-01","site","addon","site 114","rural","Taber","Regular",1,-2017,-506,"1 | 5 | 10",39
"2009-03-01","site","addon","site 115","urban","Edmonton","Regular",2,8478,886,"1 | 5 | 10",13
"2009-03-01","site","addon","site 115","urban","Edmonton","Regular",2,-425,-247,"1 | 5 | 10",26
"2009-03-01","site","addon","site 115","urban","Edmonton","Regular",2,10080,750,"1 | 5 | 10",39
"2009-03-01","terminal","addon","site 56","rural","St. Paul","GEC",2,10562,-653,"1 | 5 | 10",13
"2009-03-01","terminal","addon","site 56","rural","St. Paul","GEC",1,-2458,292,"1 | 5 | 10",26
"2009-03-01","terminal","addon","site 56","rural","St. Paul","GEC",2,-1800,442,"1 | 5 | 10",39
"2009-03-08","site","addon","site 116","urban","Edmonton","Regular",1,-7147,-723,"1 | 5 | 10",13
"2009-03-08","site","addon","site 116","urban","Edmonton","Regular",2,1944,461,"1 | 5 | 10",26
"2009-03-08","site","addon","site 116","urban","Edmonton","Regular",2,-6351,-521,"1 | 5 | 10",39
"2009-03-08","terminal","addon","site 117","rural","Lloydminster","GEC",1,958,-767,"1 | 5 | 10",13
"2009-03-08","terminal","addon","site 117","rural","Lloydminster","GEC",1,4290,126,"1 | 5 | 10",26
"2009-03-08","terminal","addon","site 117","rural","Lloydminster","GEC",2,-4481,827,"1 | 5 | 10",39
"2009-03-15","terminal","removal","site 79","urban","Red Deer","Regular",2,875,880,"1 | 5 | 10",13
"2009-03-15","terminal","removal","site 79","urban","Red Deer","Regular",1,3820,136,"1 | 5 | 10",26
"2009-03-15","terminal","removal","site 79","urban","Red Deer","Regular",1,6971,93,"1 | 5 | 10",39
"2009-03-29","terminal","addon","site 118","rural","Sherwood Park","Regular",1,11895,-214,"1 | 5 | 10",13
"2009-03-29","terminal","addon","site 118","rural","Sherwood Park","Regular",2,-4561,121,"1 | 5 | 10",26
"2009-03-29","terminal","addon","site 118","rural","Sherwood Park","Regular",1,8112,-219,"1 | 5 | 10",39
"2009-03-29","site","addon","site 119","rural","High River","Regular",2,10033,615,"1 | 5 | 10",13
"2009-03-29","site","addon","site 119","rural","High River","Regular",2,949,-59,"1 | 5 | 10",26
"2009-03-29","site","addon","site 119","rural","High River","Regular",1,-4252,93,"1 | 5 | 10",39
"2009-04-05","terminal","addon","site 120","rural","Ponoka","GEC",1,-3950,-323,"1 | 5 | 10",13
"2009-04-05","terminal","addon","site 120","rural","Ponoka","GEC",2,-8225,115,"1 | 5 | 10",26
"2009-04-05","terminal","addon","site 120","rural","Ponoka","GEC",2,764,-201,"1 | 5 | 10",39
"2009-04-12","site","addon","site 121","urban","Camrose","Regular",2,-1375,-304,"1 | 5 | 10",13
"2009-04-12","site","addon","site 121","urban","Camrose","Regular",1,7651,691,"1 | 5 | 10",26
"2009-04-12","site","addon","site 121","urban","Camrose","Regular",2,515,879,"1 | 5 | 10",39
"2009-04-19","site","addon","site 122","urban","Medicine Hat","Regular",1,232,621,"1 | 5 | 10",13
"2009-04-19","site","addon","site 122","urban","Medicine Hat","Regular",2,2982,619,"1 | 5 | 10",26
"2009-04-19","site","addon","site 122","urban","Medicine Hat","Regular",2,11119,-711,"1 | 5 | 10",39
"2009-04-19","site","addon","site 123","rural","Grande Cache","Regular",2,-1570,-520,"1 | 5 | 10",13
"2009-04-19","site","addon","site 123","rural","Grande Cache","Regular",2,2691,-49,"1 | 5 | 10",26
"2009-04-19","site","addon","site 123","rural","Grande Cache","Regular",2,3866,399,"1 | 5 | 10",39
"2009-05-03","terminal","addon","site 124","urban","Edmonton","Regular",2,11258,276,"1 | 5 | 10",13
"2009-05-03","terminal","addon","site 124","urban","Edmonton","Regular",1,11635,-583,"1 | 5 | 10",26
"2009-05-03","terminal","addon","site 124","urban","Edmonton","Regular",1,7983,-233,"1 | 5 | 10",39
"2009-05-31","terminal","addon","site 125","rural","Airdrie","GEC",2,3020,34,"1 | 5 | 10",13
"2009-05-31","terminal","addon","site 125","rural","Airdrie","GEC",2,-725,771,"1 | 5 | 10",26
"2009-05-31","terminal","addon","site 125","rural","Airdrie","GEC",2,-7472,478,"1 | 5 | 10",39
"2009-05-31","site","addon","site 126","urban","Camrose","Casino",1,10530,-388,"1 | 5 | 10",13
"2009-05-31","site","addon","site 126","urban","Camrose","Casino",1,7512,-758,"1 | 5 | 10",26
"2009-05-31","site","addon","site 126","urban","Camrose","Casino",2,10,-86,"1 | 5 | 10",39
"2009-05-31","site","addon","site 127","rural","Sherwood Park","Regular",1,-5715,591,"1 | 5 | 10",13
"2009-05-31","site","addon","site 127","rural","Sherwood Park","Regular",1,-8101,819,"1 | 5 | 10",26
"2009-05-31","site","addon","site 127","rural","Sherwood Park","Regular",1,-278,-477,"1 | 5 | 10",39
"2009-06-14","site","addon","site 128","urban","Medicine Hat","Regular",2,763,213,"1 | 5 | 10",13
"2009-06-14","site","addon","site 128","urban","Medicine Hat","Regular",1,6651,-537,"1 | 5 | 10",26
"2009-06-14","site","addon","site 128","urban","Medicine Hat","Regular",1,3980,-385,"1 | 5 | 10",39
"2009-07-05","site","addon","site 129","urban","Edmonton","Casino",2,5749,386,"1 | 5 | 10",13
"2009-07-05","site","addon","site 129","urban","Edmonton","Casino",1,3322,223,"1 | 5 | 10",26
"2009-07-05","site","addon","site 129","urban","Edmonton","Casino",1,-3850,857,"1 | 5 | 10",39
"2009-07-05","site","addon","site 130","rural","New Sarepta","Regular",1,11127,499,"1 | 5 | 10",13
"2009-07-05","site","addon","site 130","rural","New Sarepta","Regular",1,-5069,555,"1 | 5 | 10",26
"2009-07-05","site","addon","site 130","rural","New Sarepta","Regular",1,11090,-647,"1 | 5 | 10",39
"2009-07-05","site","addon","site 131","rural","High Level","Regular",1,-764,526,"1 | 5 | 10",13
"2009-07-05","site","addon","site 131","rural","High Level","Regular",1,9633,-620,"1 | 5 | 10",26
"2009-07-05","site","addon","site 131","rural","High Level","Regular",2,-5156,-296,"1 | 5 | 10",39
"2009-07-12","site","addon","site 132","rural","Stettler","Regular",2,1715,59,"1 | 5 | 10",13
"2009-07-12","site","addon","site 132","rural","Stettler","Regular",2,-1478,213,"1 | 5 | 10",26
"2009-07-12","site","addon","site 132","rural","Stettler","Regular",2,-9311,890,"1 | 5 | 10",39
"2009-07-19","site","addon","site 133","urban","Grande Prairie","Regular",1,-5754,270,"1 | 5 | 10",13
"2009-07-19","site","addon","site 133","urban","Grande Prairie","Regular",1,-8407,545,"1 | 5 | 10",26
"2009-07-19","site","addon","site 133","urban","Grande Prairie","Regular",1,-3038,272,"1 | 5 | 10",39
"2009-07-19","site","addon","site 134","urban","Medicine Hat","Regular",1,-8565,792,"1 | 5 | 10",13
"2009-07-19","site","addon","site 134","urban","Medicine Hat","Regular",2,8881,-516,"1 | 5 | 10",26
"2009-07-19","site","addon","site 134","urban","Medicine Hat","Regular",2,7501,-737,"1 | 5 | 10",39
"2009-07-26","terminal","addon","site 36","urban","Edmonton","GEC",1,869,595,"1 | 5 | 10",13
"2009-07-26","terminal","addon","site 36","urban","Edmonton","GEC",2,-8590,640,"1 | 5 | 10",26
"2009-07-26","terminal","addon","site 36","urban","Edmonton","GEC",2,-6943,729,"1 | 5 | 10",39
"2009-08-02","site","addon","site 135","urban","Lethbridge","Regular",2,1337,810,"1 | 5 | 10",13
"2009-08-02","site","addon","site 135","urban","Lethbridge","Regular",2,-2046,58,"1 | 5 | 10",26
"2009-08-02","site","addon","site 135","urban","Lethbridge","Regular",1,-5601,160,"1 | 5 | 10",39
"2009-08-09","terminal","addon","site 37","rural","Boyle","Regular",2,9480,76,"1 | 5 | 10",13
"2009-08-09","terminal","addon","site 37","rural","Boyle","Regular",2,1556,-431,"1 | 5 | 10",26
"2009-08-09","terminal","addon","site 37","rural","Boyle","Regular",2,-9508,852,"1 | 5 | 10",39
"2009-08-09","terminal","addon","site 68","rural","Stettler","Regular",2,1097,93,"1 | 5 | 10",13
"2009-08-09","terminal","addon","site 68","rural","Stettler","Regular",1,9612,487,"1 | 5 | 10",26
"2009-08-09","terminal","addon","site 68","rural","Stettler","Regular",2,3898,455,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 136","urban","Edmonton","Regular",2,11062,-650,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 136","urban","Edmonton","Regular",1,5206,864,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 136","urban","Edmonton","Regular",2,-1136,495,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 137","rural","Lloydminster","GEC",2,-9115,-521,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 137","rural","Lloydminster","GEC",2,5016,-181,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 137","rural","Lloydminster","GEC",2,3410,-557,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 138","urban","Edmonton","Regular",2,3794,715,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 138","urban","Edmonton","Regular",1,-3573,13,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 138","urban","Edmonton","Regular",1,-6408,-468,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 43","urban","Lethbridge","GEC",1,-8025,-667,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 43","urban","Lethbridge","GEC",1,4795,355,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 43","urban","Lethbridge","GEC",2,370,-338,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 139","urban","Edmonton","Regular",2,1942,407,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 139","urban","Edmonton","Regular",2,-1429,16,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 139","urban","Edmonton","Regular",2,11585,130,"1 | 5 | 10",39
"2009-08-16","terminal","addon","site 33","urban","Edmonton","GEC",1,-6558,871,"1 | 5 | 10",13
"2009-08-16","terminal","addon","site 33","urban","Edmonton","GEC",2,3221,425,"1 | 5 | 10",26
"2009-08-16","terminal","addon","site 33","urban","Edmonton","GEC",2,1976,480,"1 | 5 | 10",39
"2009-08-23","terminal","removal","site 4","urban","Calgary","Regular",1,-3469,815,"1 | 5 | 10",13
"2009-08-23","terminal","removal","site 4","urban","Calgary","Regular",1,-5891,11,"1 | 5 | 10",26
"2009-08-23","terminal","removal","site 4","urban","Calgary","Regular",1,-5010,909,"1 | 5 | 10",39
"2009-08-23","terminal","removal","site 140","urban","Whitecourt","Regular",2,8294,-704,"1 | 5 | 10",13
"2009-08-23","terminal","removal","site 140","urban","Whitecourt","Regular",1,5238,676,"1 | 5 | 10",26
